>>> Chat History with another_cleanpan::
2025-01-30 23:05:25 UTC prinsz.dom: sige po!
2025-01-30 20:39:16 UTC lsnjsmn._13: nilalamig nanaman po si moon
2025-01-30 20:39:04 UTC lsnjsmn._13: GOODMORNINGGGG
2025-01-30 20:38:35 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464548713222933778/
2025-01-30 13:00:44 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7456083351582067986/
2025-01-30 12:46:36 UTC lsnjsmn._13: seeyouuuuuu tomorrow ml!
2025-01-30 12:46:23 UTC lsnjsmn._13: sleepwell and sleeptight! 🫂
2025-01-30 12:46:11 UTC lsnjsmn._13: sweetdreamss
2025-01-30 12:46:06 UTC lsnjsmn._13: goodnightieee
2025-01-30 12:45:56 UTC lsnjsmn._13: say goodnight to moon everytime you'll go asleep na ah? oki pooo?
2025-01-30 12:36:32 UTC prinsz.dom: goodnight ml! 💗💗
2025-01-30 12:35:45 UTC prinsz.dom: sleep tight!
2025-01-30 12:35:37 UTC prinsz.dom: goodnight sweetdreams! 💗
2025-01-30 12:35:20 UTC prinsz.dom: I'ma go to sleep now
2025-01-30 12:05:51 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7459768936255753494/
2025-01-30 11:40:52 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7451593261791104278/
2025-01-30 11:30:50 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464744264694500639/
2025-01-30 11:24:58 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464648249568169262/
2025-01-30 11:23:04 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7456457795072822536/
2025-01-30 11:22:41 UTC prinsz.dom: sehr gut to know po!
2025-01-30 11:22:29 UTC lsnjsmn._13: yes, kakatapos lang dinnn
2025-01-30 11:22:02 UTC prinsz.dom: ikaw po?
2025-01-30 11:21:51 UTC lsnjsmn._13: good to know po :)
2025-01-30 11:21:32 UTC prinsz.dom: opo kakatapos lang po
2025-01-30 11:18:00 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7456800902058396933/
2025-01-30 11:10:48 UTC lsnjsmn._13: kumain ka na pooo??
2025-01-30 10:59:08 UTC prinsz.dom: sige po!
2025-01-30 10:58:02 UTC lsnjsmn._13: ay sige, yung second break nalang which is 9:30 po
2025-01-30 10:53:31 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464711711799414059/
2025-01-30 10:51:16 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464678186442378528/
2025-01-30 10:51:11 UTC prinsz.dom: https://www.tiktokv.com/share/video/7465325554632297736/
2025-01-30 10:47:33 UTC prinsz.dom: sige po!
2025-01-30 10:47:26 UTC prinsz.dom: ung 9:30?
2025-01-30 10:43:21 UTC lsnjsmn._13: gawa tayo handshakeee!
2025-01-30 10:43:13 UTC lsnjsmn._13: kahit sa cafeteria lang pooo
2025-01-30 10:43:01 UTC lsnjsmn._13: pwede ka po bumaba bukas ng first break?
2025-01-30 10:42:50 UTC lsnjsmn._13: heyy
2025-01-30 10:37:57 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7450363200677104942/
2025-01-30 10:16:54 UTC prinsz.dom: https://www.tiktokv.com/share/video/7456925720946756886/
2025-01-30 09:59:48 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464728603041729794/
2025-01-30 09:57:15 UTC prinsz.dom: https://www.tiktokv.com/share/video/7435598432024218887/
2025-01-30 09:51:00 UTC prinsz.dom: watashi mo aishiteru!
2025-01-30 09:50:16 UTC prinsz.dom: it means "I love you"
2025-01-30 09:50:03 UTC prinsz.dom: I know this one, I learnt japanese back then but got bored
2025-01-30 09:49:29 UTC prinsz.dom: you don't need a beautiful face, cause for me, your already perfect
2025-01-30 09:36:53 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7458478270426729735/
2025-01-30 09:36:16 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7465160861322202375/
2025-01-30 09:34:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464704047086456080/
2025-01-30 09:06:52 UTC prinsz.dom: https://www.tiktokv.com/share/video/7448726828413488427/
2025-01-30 09:02:23 UTC prinsz.dom: I miss you too ml
2025-01-30 09:01:53 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464523587399978247/
2025-01-30 09:00:26 UTC prinsz.dom: Kein problem ml!
2025-01-30 08:59:39 UTC lsnjsmn._13: awh, thankyousomuchhhieee!
2025-01-30 08:58:23 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464474087440649473/
2025-01-30 08:52:54 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7448598109644524818/
2025-01-30 08:51:50 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7465557228582374657/
2025-01-30 08:36:15 UTC prinsz.dom: opo tapos na po!
2025-01-30 08:35:44 UTC prinsz.dom: kakauwi lang po!
2025-01-30 08:27:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7455515155368086790/
2025-01-30 08:25:54 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464555100875361543/
2025-01-30 07:44:10 UTC lsnjsmn._13: nag meryenda ka na?
2025-01-30 07:44:01 UTC lsnjsmn._13: hellooo, kakauwi ko lang po
2025-01-30 02:45:52 UTC prinsz.dom: not anymore!
2025-01-30 02:37:15 UTC prinsz.dom: hallo!
2025-01-29 20:13:39 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464552593226812680/
2025-01-29 20:07:16 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464728603041729794/
2025-01-29 19:57:39 UTC lsnjsmn._13: nilalamig po si moon 😓
2025-01-29 19:53:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464733097955691783/
2025-01-29 19:38:47 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7456051278024592662/
2025-01-29 19:38:13 UTC lsnjsmn._13: GOODMORNINGGG!
2025-01-29 19:36:58 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7414654426218024210/
2025-01-29 13:41:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7447400399868316959/
2025-01-29 12:55:37 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7449040131467644178/
2025-01-29 12:43:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7463899122869832967/
2025-01-29 12:33:39 UTC lsnjsmn._13: slr, good to know!
2025-01-29 12:10:12 UTC prinsz.dom: tapos na rin po!
2025-01-29 12:08:58 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464837707194273042/
2025-01-29 12:08:21 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7432150061737315604/
2025-01-29 12:07:35 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7459057150602595589/
2025-01-29 12:06:30 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464437135475510535/
2025-01-29 12:06:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464806005835107602/
2025-01-29 12:04:57 UTC lsnjsmn._13: yes, ikaw?
2025-01-29 12:04:39 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464081590763719944/
2025-01-29 11:51:25 UTC prinsz.dom: hello kumain kna?
2025-01-29 11:05:09 UTC prinsz.dom: Oh, my dear child… How sweet! I love you too, more than you could ever know!
2025-01-29 10:39:56 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7462274442882714881/
2025-01-29 10:26:40 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7459791386074713352/
2025-01-29 09:58:08 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7465046276502064385/
2025-01-29 09:49:45 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464964803509964040/
2025-01-29 09:30:33 UTC prinsz.dom: https://www.tiktokv.com/share/video/7465173287912410375/
2025-01-29 08:53:01 UTC prinsz.dom: I love you too ml! 💞
2025-01-29 08:45:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464275413607599406/
2025-01-29 08:32:33 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7448201133211913480/
2025-01-29 08:17:15 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464841239402188039/
2025-01-29 06:51:17 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464294058588982550/
2025-01-29 06:46:35 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464808816845065479/
2025-01-29 06:39:29 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464806005835107602/
2025-01-29 06:22:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7454411794539498770/
2025-01-29 06:19:20 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464581798492736788/
2025-01-29 06:17:41 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464683490294893855/
2025-01-29 06:09:21 UTC prinsz.dom: https://www.tiktokv.com/share/video/7462002194070523158/
2025-01-29 06:06:02 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464200306109336854/
2025-01-29 06:04:28 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464231249377266966/
2025-01-29 06:02:47 UTC prinsz.dom: your everything that I want too!
2025-01-29 06:02:16 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464253253375642913/
2025-01-29 05:57:53 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7465196533768539413/
2025-01-29 05:51:35 UTC prinsz.dom: I love you too!
2025-01-29 05:50:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7451654717010283783/
2025-01-29 05:48:06 UTC prinsz.dom: I miss you too
2025-01-29 05:47:39 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464387684270738718/
2025-01-29 05:41:27 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464617296313584918/
2025-01-29 05:37:47 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464437135475510535/
2025-01-29 05:35:30 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464320298712698143/
2025-01-29 05:29:26 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464563078131141906/
2025-01-29 05:27:18 UTC prinsz.dom: https://www.tiktokv.com/share/video/7460710091176578350/
2025-01-29 05:22:22 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464017158150901010/
2025-01-29 05:22:07 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464373729439567126/
2025-01-29 05:21:35 UTC lsnjsmn._13: ilymoreeee!
2025-01-29 05:21:35 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464552593226812680/
2025-01-29 05:21:17 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464498816335514898/
2025-01-29 05:19:45 UTC prinsz.dom: https://www.tiktokv.com/share/video/7456277215890754847/
2025-01-29 05:16:34 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464637713589800215/
2025-01-29 05:15:13 UTC lsnjsmn._13: awh okii, feb 4 na talaga sa'min ehh
2025-01-29 05:14:51 UTC prinsz.dom: pero sure po ako na bandang first week po ng feb
2025-01-29 05:14:38 UTC prinsz.dom: d parin po na specify
2025-01-29 05:14:18 UTC lsnjsmn._13: may date na po mapeh dance n’yo??
2025-01-29 05:13:12 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7455452258407419153/
2025-01-29 05:13:09 UTC prinsz.dom: sige po!
2025-01-29 05:13:02 UTC lsnjsmn._13: moon nalang pooo??
2025-01-29 05:12:45 UTC prinsz.dom: ohh, thats a great name
2025-01-29 05:12:26 UTC lsnjsmn._13: goods naman perooo what if uhm, "moon"?
2025-01-29 05:11:30 UTC prinsz.dom: hmm, "Skine"?
2025-01-29 05:11:06 UTC lsnjsmn._13: heyy, ano po p’wedeng name ng streak pet na'tin??
2025-01-29 05:10:33 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7465120040757497095/
2025-01-29 05:09:55 UTC lsnjsmn._13: that's good!
2025-01-29 05:09:34 UTC prinsz.dom: tapos na po (slr)
2025-01-29 04:26:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7452156664024796424/
2025-01-29 04:22:05 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7451653841935961351/
2025-01-29 04:18:37 UTC lsnjsmn._13: cuteeeee WAHAHAHAHSHAHAH
2025-01-29 04:18:21 UTC lsnjsmn._13: ano p’wede name ng pet na'tin?
2025-01-29 04:17:55 UTC lsnjsmn._13: no pa po, ikaw??
2025-01-29 04:17:45 UTC lsnjsmn._13: GOODMORNING POOO
2025-01-29 04:11:31 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464697269380566314/
2025-01-29 04:08:27 UTC prinsz.dom: hallo kumain kna?
2025-01-28 23:27:14 UTC prinsz.dom: https://www.tiktokv.com/share/video/7444966435283029270/
2025-01-28 23:25:22 UTC prinsz.dom: GOODMORNING!!💗
2025-01-28 14:04:50 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7432487319594126610/
2025-01-28 13:54:49 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464054734903938311/
2025-01-28 13:51:59 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7458514475675634950/
2025-01-28 13:41:11 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7449558238275685650/
2025-01-28 13:40:47 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464080858404621576/
2025-01-28 13:39:09 UTC lsnjsmn._13: sweet dreams pooo! 🫶🏻
2025-01-28 13:38:54 UTC lsnjsmn._13: sleepwell and sleeptight!
2025-01-28 13:38:46 UTC lsnjsmn._13: goodnight poo
2025-01-28 13:38:00 UTC prinsz.dom: sleep tight!
2025-01-28 13:37:52 UTC prinsz.dom: goodnyt sweet dreams! 😊💗
2025-01-28 13:37:41 UTC prinsz.dom: I'm boutta sleep na
2025-01-28 13:33:48 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464628629461404935/
2025-01-28 13:30:31 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7463397026609499398/
2025-01-28 13:27:57 UTC prinsz.dom: https://www.tiktokv.com/share/video/7453291423543069998/
2025-01-28 13:26:20 UTC prinsz.dom: https://www.tiktokv.com/share/video/7446083261304032558/
2025-01-28 13:23:10 UTC prinsz.dom: I love you too!
2025-01-28 13:18:25 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7461137017397628167/
2025-01-28 13:18:13 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464806517443775752/
2025-01-28 13:14:35 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7463792471600811282/
2025-01-28 13:14:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7459744298712468744/
2025-01-28 13:12:20 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7457296780376673582/
2025-01-28 13:08:06 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7444779617874971911/
2025-01-28 13:03:08 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7451453577261862151/
2025-01-28 13:02:02 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464338080569429294/
2025-01-28 13:00:16 UTC prinsz.dom: sehr gut to know
2025-01-28 13:00:05 UTC lsnjsmn._13: gtk, done na rin pooo
2025-01-28 12:59:42 UTC prinsz.dom: opo, Ikaw po?
2025-01-28 12:59:27 UTC lsnjsmn._13: haii, kumain ka naaa pooo??
2025-01-28 12:29:20 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464811936627182856/
2025-01-28 12:29:15 UTC prinsz.dom: https://www.tiktokv.com/share/video/7459154591620500759/
2025-01-28 12:08:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7442478492232486176/
2025-01-28 10:47:17 UTC prinsz.dom: https://www.tiktokv.com/share/video/7459159870743268630/
2025-01-28 10:46:31 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464651262278028550/
2025-01-28 08:45:05 UTC prinsz.dom: https://www.tiktokv.com/share/video/7456074892513955094/
2025-01-28 08:44:11 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464677470881647918/
2025-01-28 08:27:27 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464212355312848135/
2025-01-28 08:23:46 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464209116806810888/
2025-01-28 08:17:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464348594816978181/
2025-01-28 08:06:18 UTC lsnjsmn._13: 💋
2025-01-28 08:06:18 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7438460984446012679/
2025-01-28 08:03:57 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7454860321287720210/
2025-01-28 08:01:45 UTC lsnjsmn._13: ay sige poo, studywell!
2025-01-28 07:33:11 UTC prinsz.dom: Jaa, nakuha kami ng data for research rn
2025-01-28 07:06:04 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464060525714935058/
2025-01-28 07:02:53 UTC lsnjsmn._13: kumain ka naaa??
2025-01-28 07:02:46 UTC lsnjsmn._13: hii, jgh pooo
2025-01-27 19:56:25 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7444037935789362439/
2025-01-27 13:14:55 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7462708437529513234/
2025-01-27 13:14:17 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7446048362635316487/
2025-01-27 13:11:05 UTC lsnjsmn._13: sweetdreamsss po, mwaps!
2025-01-27 13:10:50 UTC lsnjsmn._13: sleepwell and sleeptight!
2025-01-27 13:10:42 UTC lsnjsmn._13: goodnight po
2025-01-27 13:10:23 UTC lsnjsmn._13: hello po, I'll sleep na po ah??
2025-01-27 13:08:43 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7460468411399785746/
2025-01-27 13:03:07 UTC lsnjsmn._13: awhh, thankyou for that! 🥹🥹
2025-01-27 13:01:31 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464579642184305938/
2025-01-27 12:59:28 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7450819400392903944/
2025-01-27 12:59:07 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7450101493295828231/
2025-01-27 12:31:01 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7453872384987254034/
2025-01-27 11:47:46 UTC lsnjsmn._13: it's alright!
2025-01-27 11:47:31 UTC prinsz.dom: luh napindot
2025-01-27 11:47:12 UTC lsnjsmn._13: good to know poo
2025-01-27 11:47:00 UTC prinsz.dom: same
2025-01-27 11:44:48 UTC lsnjsmn._13: yess poooo, ikaw po?
2025-01-27 11:37:56 UTC prinsz.dom: hello kumain kna?
2025-01-27 10:53:08 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7463053238170848520/
2025-01-27 10:40:06 UTC prinsz.dom: *receiving hugs* *sending love*
2025-01-27 10:39:30 UTC lsnjsmn._13: awhh, sending hugs! 🫂
2025-01-27 10:38:54 UTC prinsz.dom: i would love you like you love me (for example, u sent psalms 136:1, I reply with another bible verse)
2025-01-27 10:36:55 UTC lsnjsmn._13: i love the message of that verse pooo
2025-01-27 10:36:35 UTC lsnjsmn._13: that's so sweet, a bible verse 🥹💞
2025-01-27 10:35:45 UTC prinsz.dom: "I have loved you with an everlasting love; I have drawn you with unfailing kindness." -Jeremiah 31:3
2025-01-27 10:30:38 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7444938814348414216/
2025-01-27 10:22:18 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7461485751545515272/
2025-01-27 10:20:19 UTC prinsz.dom: https://www.tiktokv.com/share/video/7432455149399837982/
2025-01-27 10:19:20 UTC prinsz.dom: https://www.tiktokv.com/share/video/7461323749825056033/
2025-01-27 10:13:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7432370514565401863/
2025-01-27 10:00:52 UTC prinsz.dom: https://www.tiktokv.com/share/video/7447329273393745183/
2025-01-27 09:57:59 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7463482297770200327/
2025-01-27 09:56:40 UTC prinsz.dom: this is such a sweet list! You know, these traits remind me of the 7 SOULs that represent the best in humanity, like bravery, kindness, determination, and more. You’ve already mentioned 5 of them here. Pretty legendary, if you ask me!
2025-01-27 09:47:28 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7445929213556788501/
2025-01-27 09:37:11 UTC prinsz.dom: https://www.tiktokv.com/share/video/7458786812299889942/
2025-01-27 09:36:39 UTC lsnjsmn._13: thankyou for coming in my life too!
2025-01-27 09:35:59 UTC prinsz.dom: https://www.tiktokv.com/share/video/7459803551330553089/
2025-01-27 09:35:52 UTC prinsz.dom: https://www.tiktokv.com/share/video/7463828609115999510/
2025-01-27 09:33:41 UTC prinsz.dom: https://www.tiktokv.com/share/video/7459924231040601387/
2025-01-27 09:32:04 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7443382570357722386/
2025-01-27 09:31:57 UTC prinsz.dom: I'll never leave you
2025-01-27 09:31:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7463428700969733383/
2025-01-27 09:30:51 UTC prinsz.dom: https://www.tiktokv.com/share/video/7458715352650779926/
2025-01-27 09:25:35 UTC lsnjsmn._13: mwaps!
2025-01-27 09:23:49 UTC prinsz.dom: https://www.tiktokv.com/share/video/7450934771540086017/
2025-01-27 09:21:29 UTC prinsz.dom: your loyalty and love mean the world 💖
2025-01-27 09:21:22 UTC prinsz.dom: thats more than enough for me
2025-01-27 09:17:24 UTC lsnjsmn._13: 💋💋💋
2025-01-27 09:17:23 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7456718895982923026/
2025-01-27 09:05:59 UTC prinsz.dom: and you'll always have me too!
2025-01-27 09:05:14 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7449355792387427592/
2025-01-27 09:04:46 UTC lsnjsmn._13: hii, kakatapos ko lang po gumawa ng school worksss
2025-01-27 08:53:31 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464444198742166802/
2025-01-27 08:50:22 UTC prinsz.dom: https://www.tiktokv.com/share/video/7461726123420945710/
2025-01-27 08:50:02 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464006157380717870/
2025-01-27 08:47:29 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7460501655650340114/
2025-01-27 08:44:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7433811896437886240/
2025-01-27 08:39:27 UTC prinsz.dom: https://www.tiktokv.com/share/video/7434649369422417169/
2025-01-27 08:38:48 UTC prinsz.dom: https://www.tiktokv.com/share/video/7463607433735474478/
2025-01-27 08:37:59 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7464438282856729874/
2025-01-27 08:35:50 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464346199311650094/
2025-01-27 08:28:43 UTC prinsz.dom: https://www.tiktokv.com/share/video/7455072872059391263/
2025-01-27 08:25:51 UTC prinsz.dom: oh okie
2025-01-27 08:24:54 UTC lsnjsmn._13: thankyouuu, research nalang naman ’yung gagawin ko mamaya kasi tpos na po ako sa other stuffs :')
2025-01-27 08:24:05 UTC prinsz.dom: oh ok, good luck sa reporting nyo sa science!
2025-01-27 08:23:23 UTC lsnjsmn._13: I'm actually doing our reporting for tomorrow on science po eh perooo it's my break time
2025-01-27 08:23:14 UTC prinsz.dom: just for you
2025-01-27 08:23:08 UTC prinsz.dom: no problem!
2025-01-27 08:22:55 UTC lsnjsmn._13: thankyousomuchhh poo!!
2025-01-27 08:22:48 UTC lsnjsmn._13: opo eh
2025-01-27 08:22:38 UTC prinsz.dom: advance eat well!
2025-01-27 08:22:32 UTC prinsz.dom: ah nabili pa lang
2025-01-27 08:22:11 UTC lsnjsmn._13: nopez, nabili pa po sila mommy rn
2025-01-27 08:21:53 UTC prinsz.dom: how bout u?
2025-01-27 08:21:43 UTC lsnjsmn._13: that'ssss good!
2025-01-27 08:21:31 UTC prinsz.dom: opo!
2025-01-27 08:21:12 UTC lsnjsmn._13: haii, nagmeryenda ka naaa??
2025-01-27 08:19:17 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464361682354179371/
2025-01-27 08:15:47 UTC prinsz.dom: https://www.tiktokv.com/share/video/7464375491139505441/
2025-01-27 08:15:41 UTC prinsz.dom: hello kakauwi ko lang
2025-01-27 04:15:33 UTC prinsz.dom: luh ngayon lang pala nag-send
2025-01-26 23:40:21 UTC prinsz.dom: sugar dreams, sleep tight ml!
2025-01-26 23:40:21 UTC prinsz.dom: goodnight sweetdreams!
2025-01-26 23:40:20 UTC prinsz.dom: anyways matutulog na ko
2025-01-26 20:06:02 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7444037935789362439/
2025-01-26 13:23:33 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7463164309351255312/
2025-01-26 12:49:42 UTC lsnjsmn._13: https://www.tiktokv.com/share/video/7434703201217154312/
2025-01-26 12:46:37 UTC lsnjsmn._13: you're always welcomeee ml!
2025-01-26 12:46:13 UTC prinsz.dom: i love you more²
2025-01-26 12:44:51 UTC prinsz.dom: aw thank you very much
2025-01-26 12:44:09 UTC lsnjsmn._13: iloveyoumoree!
2025-01-26 12:43:46 UTC lsnjsmn._13: i know you're doing a great job and i know that you're always doing your very best, I'm always proud of you! mwaps 😽🫂
2025-01-26 12:43:07 UTC prinsz.dom: https://www.tiktokv.com/share/video/7463516066317192491/
2025-01-26 12:42:00 UTC prinsz.dom: ok po!
2025-01-26 12:41:45 UTC lsnjsmn._13: bsta I'm always telling you po na kahit gnto kahirap ’yung haharapin mo, ’wag kakalimutang magpahinga ng sapat, uminom ’lagi ng tubig and eat on time, okii poo?
2025-01-26 12:41:15 UTC prinsz.dom: d ko naman po na checheck un pag ginawa ko po, na try ko na po yan dati kaso po talagang d nagana sakin...
2025-01-26 12:40:13 UTC lsnjsmn._13: list your works to do po para alam mo ’yung mga nagawa mo na at ’di mo pa nagawa tpos mag-set ka na rin ng time para sakto sa mismong pasahan. :)
2025-01-26 12:38:59 UTC prinsz.dom: yeah, mostly nagagawa ko naman kasi in some cases, d ko po talaga nagagawa
2025-01-26 12:38:21 UTC lsnjsmn._13: I'll pray to god na sana he will guide you and bigyan ka ng strength para maging successful ’yung mga gawain moo
2025-01-26 12:38:16 UTC prinsz.dom: not sure but i think with enough Determination, Bravery(not really), Justice(not really), Kindness, Patience, Integrity, Perseverance, I think I could
2025-01-26 12:36:48 UTC lsnjsmn._13: gnon po talaga, mataas po kasi ang posisyon sa ranking ng ste sa campus kaya challenging talaga ’yung experience katulad ng smart at spj.
2025-01-26 12:35:38 UTC prinsz.dom: and uhh, madami din e... daming gawain
2025-01-26 12:35:35 UTC lsnjsmn._13: i know you can do it, right po?
2025-01-26 12:35:02 UTC lsnjsmn._13: hayst, gan’yan talaga pero dpat next time magkaroon ka na talaga ng time management para hindi na magalit si ma'am barba, pati na rin ’yung ibang subject teachers n’yo
2025-01-26 12:33:12 UTC prinsz.dom: napasobra focus ko tas nakakatulog
2025-01-26 12:32:44 UTC lsnjsmn._13: don't let yourself be distracted sa mga things na hindi naman mahalaga at hindi kailangan ng time na ’yon, you should focus more sa mga gagawin mo'ng may time limits para wala ka nang iisipin ’pag natapos mo na gawin at makapag-pahinga ka pa.
2025-01-26 12:31:11 UTC prinsz.dom: tulog kaya d nakagawa
2025-01-26 12:30:41 UTC prinsz.dom: that's the only thing I don't have...
2025-01-26 12:30:30 UTC prinsz.dom: uhh, tulog rin ako nung May time...
2025-01-26 12:30:21 UTC lsnjsmn._13: you need the thing called "time management" po eh
2025-01-26 12:30:00 UTC lsnjsmn._13: uh, maybe ’pag may gagawin ka, you should take some enough rest po muna bsta do it on time. ’pag gan’yan po, tell me so that I'll stop chatting you muna para hindi kita ma-disturb or ma-bother sa gagawin para nakapag-focus ka na rin.
